Source,Target,Weight,If_across
Conjuchem Biotechnologies Inc., Afonina; Elena ,1,1
Conjuchem Biotechnologies Inc., Boudjellab; Nissab ,1,1
Conjuchem Biotechnologies Inc., Bridon; Dominique P.,2,1
Conjuchem Biotechnologies Inc., DeMeyer; Sandra ,1,1
Conjuchem Biotechnologies Inc., Dufresne; Robert P.,1,1
Conjuchem Biotechnologies Inc., Erickson; John W.,1,1
Conjuchem Biotechnologies Inc., Krafft; Grant A.,1,1
Conjuchem Biotechnologies Inc., Liang; Jun ,1,1
Conjuchem Biotechnologies Inc., Milner; Peter G.,1,1
Conjuchem Biotechnologies Inc., Robitaille; Martin ,2,1
Conjuchem Biotechnologies Inc., Xie; Dong ,1,1
Concordia University , Dufresne; Louise ,1,1
Concordia University , Le Van Mao; Raymond ,3,1
Concordia University , Mikkelsen; Susan R.,1,1
Concordia University , Millan; Kelly M.,1,1
Concordia University , Nguyen; Thanh M.,1,0
Concordia University , Spurmanis; Aleksandrs J.,1,1
Concordia University , Hoa; Suong Van ,1,1
Concordia University , Rosca; Daniel Iosif ,1,1
Conseil National de Recherches Canada , Hoa; Van Suong ,1,1
Conseil National de Recherches Canada , Liu; Weiping ,1,1
Conseil National de Recherches Canada , Pugh; Martin ,1,1
Conseil National de Recherches Canada , Ton-That; Minh-Tan ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Calandra; Thierry ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Esteban; Mariano ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Haddad; Elias (Port St.,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Harari; Alexandre ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Jacobs; Bertram ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Kibler; Karen ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Melief; Cornelius ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Pantaleo; Giuseppe ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Roger; Thierry ,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Sekaly; Rafick-Pierre (Port St.,1,1
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS , Tartaglia; James ,1,1
Consolidated-Bathurst Limited , Goel; Krishan N.,1,1
Consolidated-Bathurst Limited , Walker; Osman J. (St.,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Beverina; Luca ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Dontigny; Martin ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Guerfi; Abdelbast ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Herbig; Bettina ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Labrecque; Jean-Francois ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Mari; Claudio Maria ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Pagani; Giorgio ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Perrier; Michel ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Posset; Uwe ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Ruffo; Riccardo ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Salamone; Matteo Marco ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Schottner; Gerhard ,1,1
CONSORZIO INTERUNIVERSITARIO NAZIONALE PER LA SCIENZA E TECNOLOGIA DEI MATERIALI INSTM , Zaghib; Karim ,1,1
"Cornell Research Foundation, Inc.", Schiller; Peter ,1,1
"Cornell Research Foundation, Inc.", Schiller; Peter W.,4,1
"Cornell Research Foundation, Inc.", Szeto; Hazel H.,4,1
"Cornell Research Foundation, Inc.", Zhao; Kesheng ,4,1
Corporation de I'Ecole Polytechnique , Kirchnerova; Jitka ,1,0
Corporation de I'Ecole Polytechnique , Klvana; Danilo ,1,0
Corporation de I'Ecole Polytechnique , Benali; Marzouk ,1,0
Corporation de I'Ecole Polytechnique , Guy; Christophe ,1,0
Corporation de I'Ecole Polytechnique , Ostiguy; Eve ,1,0
Corporation de I'Ecole Polytechnique , Favis; Basil D.,1,1
Corporation de I'Ecole Polytechnique , Li; Jianming ,1,0
Corporation de I'Ecole Polytechnique , Sarazin; Pierre ,1,0
Corporation de I'Ecole Polytechnique , Yuan; Zhenhua ,1,0
Critical Outcome Technologies Inc., Danter; Wayne R.,1,0
Critical Outcome Technologies Inc., Lau; Cheuk Kun ,1,1
Critical Outcome Technologies Inc., Danter; Wayne R ,1,0
Critical Outcome Technologies Inc., Lau; Cheuk Kun Kun ,1,1
"Cubist Pharmaceuticals, Inc.", Farnet; Chris M.,1,1
"Cubist Pharmaceuticals, Inc.", Staffa; Alfredo ,1,1
"Cubist Pharmaceuticals, Inc.", Zazopoulos; Emmanuel ,1,1
CXA Ltd., Kelly; George G.,1,1
CXA Ltd., Welburn; David J.,1,1
CXA Ltd., Charron; Hubert J.,1,1
CXA Ltd., True; Donald C.,1,1
"Cyanamid Canada, Inc.", Corver; Hans A. (St.,1,1
"Cyanamid Canada, Inc.", Robertson; Allan J. (St.,1,1
"Cytovia, Inc.", Attardo; Giorgio ,1,1
"Cytovia, Inc.", Blais; Charles ,1,1
"Cytovia, Inc.", Cai; Sui Xiong ,2,1
"Cytovia, Inc.", Denis; Real ,1,1
"Cytovia, Inc.", Drewe; John A.,1,1
"Cytovia, Inc.", Gourdeau; Henriette ,1,1
"Cytovia, Inc.", Jiang; Songchun ,1,0
"Cytovia, Inc.", Kasibhatla; Shailaja ,1,1
"Cytovia, Inc.", Kemnitzer; William D.,1,1
"Cytovia, Inc.", Labrecque; Denis ,1,1
"Cytovia, Inc.", Rej; Rabindra ,1,1
"Cytovia, Inc.", Storer; Richard ,1,1
"Cytovia, Inc.", Tseng; Ben Y.,1,1
"Daicel Chemical Industries, Ltd.", Gray; Derek Geoffrey ,1,1
"Daicel Chemical Industries, Ltd.", Shimamoto; Shu ,1,1
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Brochu; Fernand ,1,1
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Duval; Michel ,1,1
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Hayashi; Eriko ,1,0
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Kono; Michiyuki ,1,1
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Sada; Tsutomu ,1,1
"Dai-Ichi Kogyo Seiyaku Co., Ltd.", Vallee; Alain ,1,1
DALSA Semiconductor Inc., Brassard; Daniel ,1,1
DALSA Semiconductor Inc., Dilip K.,1,1
DALSA Semiconductor Inc., My Ali; El Khakani ,1,1
DALSA Semiconductor Inc., Ouellet; Luc ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Bradley; Michael ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Ciblat; Stephane ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Gray; Nathanael ,1,0
"DANA-FARBER CANCER INSTITUTE, INC.", Kabro; Anzhelika ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Leblanc; Melissa ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Marineau; Jason J.,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Miller; Tom ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Moore; Joel ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Roy; Stephanie ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Schmidt; Darby ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Siddiqui; M.,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Sprott; Kevin ,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Winter; Dana K.,1,1
"DANA-FARBER CANCER INSTITUTE, INC.", Zhang; Tinghu ,1,1
d-ANTAEUS , Nguyen; Thuc Soan ,1,1
d-ANTAEUS , To; Thi Cong ,1,1
Daubois Inc., Gervais; Richard ,1,1
Debiovision , Muller-Hermelink; Hans Konrad ,1,1
Debiovision , Vollmers; Heinz Peter ,1,1
Debiovision , Hensel; Frank ,1,1
Debiovision , Mueller-Hermelink; Hans Konrad ,1,1
Debiovision , Muller-Hermelink; Hans Konrad ,1,1
Debiovision , Vollmers; Heinz Peter ,2,1
Delmar Chemicals , L'Heureux; Alexandre ,1,1
Delmar Chemicals , Lepage; Olivier ,1,1
Delmar Chemicals , Liu; Lu Wei ,1,1
Delmar Chemicals , Phelan; Diane ,1,1
Delmar Chemicals , Wang; Yuan ,1,1
Delmar Chemicals , Bydlinski; Gregory ,1,1
Delmar Chemicals , Harper; Sylvain ,1,1
Delmar Chemicals , Liu; Lu Wei ,1,1
Delmar Chemicals , Marrugo; Herika ,1,1
Delmar Chemicals , Quan; David D. C.,1,1
Delmar Chemicals , Wang; Yuan ,1,1
Delmar Chemicals , Zhou; Zhihong ,1,1
Delmar Chemicals , Henson; David W.,1,1
Delmar Chemicals , Hughes; Lise A.,1,1
Delmar Chemicals , Podesva; Ctirad ,3,1
Delmar Chemicals , Scott; William T.,2,1
DMS Pharmaceutical Inc., Averback; Paul ,2,1
DNA Landmarks Inc., Castonguay; Yves ,1,1
DNA Landmarks Inc., Laberge; Serge ,1,1
DNA Landmarks Inc., Landry; Benoit S.,1,1
DNA Landmarks Inc., Monroy; Antonio F.,1,1
DNA Landmarks Inc., O'Donoughue; Louise S. (Mont St.,1,1
DNA Landmarks Inc., Vezina; Louis P.,1,1
DNA Landmarks Inc., Brown; Gregory G.,1,1
DNA Landmarks Inc., Cheung; Wing ,1,1
DNA Landmarks Inc., Dendy; Charles (St.,1,1
DNA Landmarks Inc., Formanova; Natasa ,1,1
DNA Landmarks Inc., Hua; Jin ,1,1
DNA Landmarks Inc., Landry; Benoit S.,1,1
Domtar Inc , Abdel-Malik; Magdy M.,1,1
Domtar Inc ," Camp, Jr.; Marvin D.",1,1
Domtar Inc , Cukier; Samuel ,1,1
Domtar Inc , Yalpani; Manssur ,1,1
Domtar Inc , Abdel-Malik; Magdy M.,4,1
Domtar Inc , Avedesian; Michael M.,1,1
Domtar Inc , Brouzes; Raymond J.,1,0
Domtar Inc , Bruce; R.,1,1
Domtar Inc , Cukier; Samuel ,4,1
Domtar Inc , Findlay; David M.,1,0
Domtar Inc , Freeburn; Harold ,1,1
Domtar Inc , Job; Allen R.,2,1
Domtar Inc , Johnston; Allan ,2,1
Domtar Inc , Khan; Irshad A.,1,0
Domtar Inc , Kremer; Henry A. F. L.,2,1
Domtar Inc , Lawless; Darren F.,2,0
Domtar Inc , Limonchik; Abe ,1,0
Domtar Inc , Magdzinski; Leon ,2,0
Domtar Inc , Mason; Dean ,2,1
Domtar Inc , McLean; Ronald A. N.,1,0
Domtar Inc , Mitakidis; Dimitrios ,1,1
Domtar Inc , Nguyen; Xuan T.,2,1
Domtar Inc , Peel; Terence E.,2,1
Domtar Inc , Peel; Terrence E.,2,1
Domtar Inc , Richardson; Neil G. (St.,1,1
Domtar Inc , Yalpani; Manssur ,6,1
Domtar Inc , Marshall; Harry Borden ,1,1
Domtar Inc , Vincent; Donald L.,1,1
Domtar Inc , Beaudoin; Rejean ,1,1
Domtar Inc , Berthelot; Chantal ,1,1
Domtar Inc , Bruce; Robert ,1,1
Domtar Inc , Freeburn; Harold ,1,1
Domtar Inc , Klco; Kenneth S.,1,1
Domtar Inc , Malric; Bernard ,1,1
Domtar Inc , Mitakidis; Dimitrios ,1,1
Domtar Inc , Findlay; David Michael ,1,1
Dundee Sustainable Technologies Inc., Dubreuil; Bertrand ,1,1
Dundee Sustainable Technologies Inc., Lalancette; Jean-Marc ,1,1
Dundee Sustainable Technologies Inc., Lemieux; David ,1,1
Dundee Sustainable Technologies Inc., Nasrallah; Khalil ,1,1
Dundee Sustainable Technologies Inc., Barbaroux; Romain ,1,1
Dundee Sustainable Technologies Inc., Garcia Curiel; Gabriel ,1,1
Dundee Sustainable Technologies Inc., Lalancette; Jean-Marc ,1,1
Dundee Sustainable Technologies Inc., Lemieux; David ,1,1
Dundee Sustainable Technologies Inc., Nasrallah; Khalil ,1,1
Du Pont Canada Inc., Hajto; Ernest A.,2,1
Du Pont Canada Inc., Hamilton; Michael A.,1,1
Du Pont Canada Inc., Mollison; Alistair N.,1,1
Du Pont Canada Inc., White; George ,1,1
Du Pont Canada Inc., Zboril; Vaclay G.,1,1
Du Pont Canada Inc., Kershaw; Bernard John ,1,1
Du Pont Canada Inc., Beaton; Stephen Peter ,1,1
Du Pont Canada Inc., Betty; Robert Warren ,1,1
Du Pont Canada Inc., Elston; Clayton Trevor ,1,1
Du Pont Canada Inc., Harbourne; David Alan ,1,1
Du Pont Canada Inc., Jaswal; Iqbalsingh ,1,1
Du Pont Canada Inc., Kasserra; Hans Peter ,2,1
Du Pont Canada Inc., Kershaw; Bernard J.,2,1
Du Pont Canada Inc., Lillis; Rupert Martin ,1,1
Du Pont Canada Inc., Oughton; Richard W.,1,1
Du Pont Canada Inc., Phibbs; Murray K.,1,1
Du Pont Canada Inc., Pinney; Baden McDowall ,1,1
Du Pont Canada Inc., Pugi; Kalev ,1,1
Du Pont Canada Inc., Sipos; Peter A.,1,1
Du Pont Canada Inc., Thomas; Carmen Van ,1,1
Du Pont Canada Inc., Brooke; John Roger ,1,1
Du Pont Canada Inc., Kasserra; Hans Peter ,2,1
Du Pont Canada Inc., Kelly; Denis Bertram ,1,1
Du Pont Canada Inc., Obadia; Isaac ,1,1
Du Pont Canada Inc., Oughton; Richard Walton ,1,1
Du Pont Canada Inc., Mollison; Alistair N.,1,1
Du Pont Canada Inc., Oughton; Richard W.,1,1
Du Pont Canada Inc., Beining; Heinz ,1,1
Du Pont Canada Inc., Oughton; Richard W.,1,1
Du Pont Canada Inc., Lovell; Peter J.,1,1
Du Pont Canada Inc., Saunders; Ian C. B.,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Duguid; Jean T. S.,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Duguid; William P.,2,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Pittenger; Gary L.,2,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Rafaeloff-Phail; Ronit ,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Rafaeloff; Ronit ,1,0
Eastern Virginia Medical School of the Medical College of Hampton Roads , Rosenberg; Lawrence ,2,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Vinik; Aaron I.,2,0
Eastern Virginia Medical School of the Medical College of Hampton Roads , Duguid; William P.,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Pittenger; Gary L.,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Rafaeloff; Ronit ,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Rosenberg; Lawrence ,1,1
Eastern Virginia Medical School of the Medical College of Hampton Roads , Vinik; Aaron I.,1,0
Eau Matelo Inc., Fleury; Elodie ,1,0
Eau Matelo Inc., Fleury; Mathieu ,1,0
ECI Medical Technologies Inc., Sharma; Pam ,1,1
